Id_Escucha ,Id_Cliente,Id_Cancion,Fecha y Hora de escucha
5476,1412,359,4/12/2023 22:24
5477,515,2136,15/12/2023 09:12
5478,2208,4249,19/12/2023 12:49
5479,1933,2402,16/8/2023 17:27
5480,491,2828,2/5/2023 02:32
,68,4528,21/1/2023 16:56
5482,650,2673,23/4/2023 09:16
5483,1239,55,2/12/2023 11:46
5484,274,4820,13/10/2023 03:23
5485,1757,853,14/1/2023 17:11
5486,316,1876,7/11/2023 03:30
5487,758,4472,
5488,2437,,28/6/2023 16:25
5489,,128,4/10/2023 22:48
5490,1016,4209,26/9/2023 16:58
5491,2220,312,
,759,2048,11/11/2023 08:44
5493,1601,2722,2/9/2023 19:31
5494,961,2286,19/11/2023 19:56
5495,,1320,2/10/2023 22:15
5496,1601,4678,28/10/2023 10:14
5497,985,993,1/5/2023 01:45
5498,1327,3867,25/7/2023 17:21
5499,526,3610,
5500,2833,1707,23/5/2023 07:53
5501,572,945,9/4/2023 09:01
5502,2920,1799,16/1/2023 09:04
5503,,1590,20/5/2023 08:18
5504,2723,345,7/4/2023 18:07
5505,,3093,26/3/2023 01:51
5506,1272,3676,18/3/2023 07:20
5507,1672,2373,16/12/2023 22:50
5508,180,1528,24/1/2023 05:33
5509,991,541,29/6/2023 07:45
5510,1611,4917,26/1/2023 22:15
5511,288,3696,8/6/2023 18:50
5512,1137,4941,11/12/2023 18:54
5513,1987,4264,10/9/2023 00:37
5514,497,,
5515,1806,4430,18/11/2023 15:27
5516,1980,,18/8/2023 12:09
5517,429,2762,23/4/2023 17:26
5518,655,,22/9/2023 18:19
5519,,1616,9/1/2023 07:35
5520,2130,2268,4/6/2023 09:58
5521,2994,3837,5/9/2023 01:25
5522,2487,1211,10/3/2023 03:48
5523,4,,12/11/2023 19:07
5524,924,774,19/11/2023 03:52
5525,2811,1251,6/4/2023 16:01
5526,,4981,19/10/2023 09:21
5527,2860,4232,2/2/2023 02:42
5528,1030,2201,16/4/2023 04:36
5529,2929,,12/12/2023 18:53
5530,176,941,30/4/2023 06:24
5531,2471,,5/2/2023 16:18
5532,928,,15/3/2023 04:04
5533,1340,800,29/10/2023 12:39
5534,2488,4119,
5535,1903,38,
5536,247,,26/8/2023 17:00
5537,2290,,22/9/2023 15:44
5538,,1353,21/10/2023 06:43
5539,1528,3129,
5540,2744,2444,19/3/2023 00:56
5541,2068,490,31/8/2023 07:09
5542,,1351,12/4/2023 09:32
5543,1780,4247,9/5/2023 20:01
5544,2520,3918,5/11/2023 04:01
5545,1030,617,
5546,2993,3676,5/4/2023 00:47
5547,734,1316,20/5/2023 15:16
5548,2589,362,16/10/2023 16:36
5549,595,1069,
5550,150,3788,29/4/2023 17:35
5551,1144,2452,25/1/2023 05:02
5552,2962,2380,22/10/2023 02:03
5553,2650,,2/11/2023 10:11
5554,1006,3105,26/6/2023 10:35
5555,438,3326,27/4/2023 05:57
5556,2163,1094,15/8/2023 15:37
5557,2835,2668,15/12/2023 01:57
5558,1288,1628,
5559,2020,1684,8/8/2023 21:10
5560,2457,303,23/3/2023 12:15
5561,,,23/1/2023 20:09
5562,959,3740,14/6/2023 04:52
5563,1102,2258,5/4/2023 05:40
5564,1750,2603,3/11/2023 00:45
5565,1936,1528,22/12/2023 18:16
5566,2197,4956,12/2/2023 17:22
5567,2769,436,18/12/2023 09:27
5568,339,2907,10/10/2023 17:24
5569,424,1155,17/5/2023 07:42
5570,,2944,28/7/2023 04:59
5571,1018,3594,7/11/2023 15:32
5572,2092,3709,8/12/2023 12:47
5573,2347,,4/7/2023 14:43
5574,2191,256,25/5/2023 06:39
5575,151,3901,31/5/2023 06:52
5576,2499,1107,28/3/2023 15:22
5577,452,2443,5/8/2023 19:37
5578,96,3902,28/6/2023 01:44
5579,753,1857,29/3/2023 02:52
5580,2084,3638,4/2/2023 08:28
5581,2872,4958,25/12/2023 15:03
5582,2350,4226,18/5/2023 17:37
,,2576,21/2/2023 17:21
5584,,4478,31/8/2023 02:36
5585,1541,1862,29/3/2023 22:33
5586,2300,4640,18/5/2023 09:09
5587,313,,30/6/2023 22:19
5588,2125,1491,29/5/2023 23:49
5589,2837,1929,21/12/2023 15:30
5590,2826,2086,25/6/2023 01:22
5591,,3939,
5592,1966,3672,7/2/2023 03:52
5593,2929,,27/11/2023 06:55
5594,119,1764,5/12/2023 03:29
5595,1965,2079,17/6/2023 06:31
5596,1443,,
5597,2941,14,12/6/2023 07:36
5598,,,30/6/2023 22:22
5599,1540,1756,24/11/2023 23:27
5600,,3143,28/9/2023 12:17
5601,1982,3796,12/5/2023 00:57
5602,2371,910,
5603,90,4587,31/10/2023 06:55
5604,2937,3504,25/4/2023 09:11
5605,1189,3453,21/9/2023 00:16
5606,1847,2448,27/8/2023 01:02
5607,1100,3279,
5608,1094,772,8/8/2023 09:03
5609,2915,2468,9/6/2023 00:28
5610,11,3600,29/9/2023 06:59
5611,2428,4888,14/10/2023 20:22
5612,1784,1470,18/9/2023 05:27
5613,211,3252,15/7/2023 03:16
5614,2145,4333,2/9/2023 10:55
5615,1924,2459,30/9/2023 23:47
5616,2603,500,3/12/2023 12:53
5617,1672,1795,9/10/2023 15:34
5618,1811,4923,
5619,1349,3000,2/2/2023 13:37
5620,1852,1616,13/2/2023 21:20
5621,,4279,30/10/2023 17:18
5622,1997,328,21/4/2023 02:13
5623,1478,4961,16/2/2023 08:37
5624,768,2389,6/5/2023 14:06
5625,1455,659,
5626,,4851,28/4/2023 10:42
5627,,2165,
5628,1174,1403,
5629,923,87,19/11/2023 18:07
5630,2646,4961,3/2/2023 10:29
5631,2789,3959,23/9/2023 00:07
5632,2347,1730,28/2/2023 10:23
5633,2525,376,3/7/2023 15:24
5634,1398,,30/7/2023 07:36
5635,2369,,20/11/2023 07:04
5636,29,2156,24/8/2023 06:35
5637,54,,20/3/2023 20:41
5638,2888,,28/11/2023 14:12
5639,2937,4930,28/9/2023 19:00
5640,2909,1356,4/5/2023 09:10
5641,2258,2569,21/9/2023 14:54
5642,2501,3698,19/6/2023 15:37
5643,1885,993,15/12/2023 05:21
5644,1146,1081,23/2/2023 13:03
,657,1742,21/12/2023 09:10
5646,2539,3320,11/7/2023 02:02
5647,2241,2782,7/3/2023 10:54
5648,2076,3318,6/3/2023 04:23
5649,2572,1318,10/1/2023 22:12
5650,344,3426,25/2/2023 12:20
5651,1690,1622,3/4/2023 03:17
5652,587,3898,8/6/2023 06:48
,2253,4620,10/12/2023 20:31
5654,2049,545,
5655,632,46,15/4/2023 11:25
5656,193,793,5/3/2023 19:11
5657,1932,1380,
5658,2777,,15/12/2023 15:51
5659,1847,1104,28/12/2023 22:08
5660,1781,4708,1/11/2023 09:14
5661,1065,3162,2/3/2023 09:02
5662,2217,542,
5663,189,2220,12/10/2023 19:39
5664,2222,3396,11/2/2023 13:55
5665,401,2000,13/1/2023 11:52
5666,117,,2/10/2023 02:11
5667,2474,4687,26/3/2023 08:21
5668,312,3571,2/12/2023 18:10
5669,1838,4323,1/4/2023 22:40
5670,1003,4818,8/2/2023 21:19
5671,2058,2195,8/1/2023 02:01
5672,2589,3499,3/6/2023 09:41
5673,2952,966,24/4/2023 01:49
5674,,4542,31/5/2023 01:42
5675,894,4383,19/12/2023 19:01
5676,2442,586,24/3/2023 23:58
5677,808,,18/3/2023 10:34
5678,1204,1161,18/1/2023 01:22
5679,1998,290,5/8/2023 07:33
5680,1251,2411,8/3/2023 12:37
5681,1743,3780,22/8/2023 03:49
5682,1109,2254,3/5/2023 01:51
5683,1660,857,16/10/2023 00:41
5684,684,3923,8/6/2023 21:46
5685,2924,783,4/11/2023 03:27
5686,1653,2919,29/4/2023 23:08
5687,2999,1518,6/3/2023 15:17
5688,,1859,
5689,1757,,
5690,1579,2788,20/8/2023 14:14
5691,1816,135,3/11/2023 11:12
5692,1416,232,31/10/2023 16:10
5693,650,3647,15/3/2023 01:03
5694,2435,1056,10/10/2023 17:47
5695,405,4030,
5696,1948,886,16/8/2023 09:26
5697,,4784,26/7/2023 19:57
5698,622,4234,28/9/2023 01:44
5699,2345,4981,18/1/2023 22:33
5700,2919,2822,19/12/2023 00:48
,,543,24/1/2023 17:03
5702,290,2718,4/8/2023 18:25
5703,1331,221,19/3/2023 19:32
5704,2377,2281,18/4/2023 01:11
5705,904,668,29/11/2023 13:10
5706,1991,232,3/1/2023 18:21
5707,1103,,9/2/2023 00:25
5708,,,31/10/2023 18:59
5709,1713,,
5710,632,2121,15/10/2023 21:29
5711,2578,411,1/6/2023 22:25
5712,1856,4858,
5713,2086,405,2/10/2023 06:11
5714,,1658,9/3/2023 00:58
5715,1874,3412,21/1/2023 01:45
5716,160,,3/9/2023 02:12
5717,844,1903,18/8/2023 04:48
5718,,2316,25/10/2023 01:10
5719,1197,3757,9/12/2023 06:27
5720,2902,2723,
5721,,2636,8/12/2023 05:20
5722,2052,1022,19/1/2023 17:34
5723,299,474,20/7/2023 08:37
5724,3000,4681,9/2/2023 01:07
5725,2709,4694,28/11/2023 10:36
5726,2856,464,10/11/2023 20:12
5727,2640,1130,9/5/2023 21:34
5728,387,4334,10/10/2023 12:48
5729,2243,4028,7/6/2023 00:33
5730,826,2235,27/7/2023 18:31
5731,2166,4720,29/7/2023 12:50
5732,891,226,20/3/2023 16:38
5733,2657,4755,
5734,529,2337,4/5/2023 13:26
5735,2804,3730,1/3/2023 12:48
5736,1594,,12/9/2023 19:16
5737,2622,2845,8/5/2023 00:32
5738,1031,2679,29/11/2023 18:16
5739,503,438,28/2/2023 04:47
5740,31,2751,
5741,1766,1024,2/11/2023 04:48
5742,,2339,24/9/2023 04:38
5743,26,87,
5744,572,345,20/3/2023 07:52
5745,,2570,
5746,78,3500,14/12/2023 14:12
5747,2833,3441,16/1/2023 02:59
5748,1450,4434,23/4/2023 04:13
5749,1308,4423,27/4/2023 13:49
5750,549,831,25/5/2023 02:11
5751,1019,,25/2/2023 19:06
5752,637,457,16/12/2023 03:17
5753,2094,3768,22/1/2023 06:52
5754,1188,4440,7/12/2023 00:20
5755,589,2934,16/1/2023 20:02
5756,,548,16/4/2023 14:52
5757,1810,4669,14/10/2023 18:33
5758,515,4720,5/9/2023 14:13
5759,183,4467,1/11/2023 09:04
5760,2272,1441,12/9/2023 16:11
5761,1145,4987,21/5/2023 02:09
5762,2162,,24/5/2023 04:19
5763,2197,1894,13/5/2023 22:37
5764,938,4706,6/8/2023 04:28
5765,1002,3965,
5766,1563,4720,
5767,904,1889,
5768,575,2387,3/6/2023 20:27
5769,1842,1349,22/6/2023 15:12
5770,2739,363,4/12/2023 23:25
5771,868,4313,22/8/2023 13:21
5772,917,317,4/11/2023 01:29
5773,128,4435,23/12/2023 11:53
5774,2299,3522,3/1/2023 01:16
5775,39,2295,20/12/2023 01:46
5776,2354,,16/1/2023 21:29
5777,2098,983,13/11/2023 09:07
5778,1666,1758,15/7/2023 14:04
5779,1931,4618,25/6/2023 05:47
5780,2510,4391,
5781,1498,1682,16/4/2023 00:49
5782,2453,2857,19/11/2023 05:44
5783,999,3183,3/1/2023 13:11
5784,2981,4005,10/5/2023 22:32
5785,1353,2722,4/3/2023 06:22
,,124,26/12/2023 12:31
5787,817,4841,16/9/2023 09:49
5788,2767,3427,28/2/2023 07:45
5789,1283,3503,
5790,2766,2055,2/3/2023 12:39
5791,2502,3453,28/12/2023 01:59
5792,1057,1444,17/7/2023 22:46
5793,2732,,6/9/2023 14:56
5794,2613,,26/1/2023 12:35
5795,612,4417,11/8/2023 00:15
5796,1162,3258,19/2/2023 14:25
5797,147,4914,
5798,931,2559,5/6/2023 00:42
5799,,4709,2/4/2023 13:46
5800,216,4476,15/10/2023 02:27
5801,292,4255,21/5/2023 21:01
5802,2027,2444,2/8/2023 17:55
5803,1284,1364,7/5/2023 06:08
5804,2921,2041,30/11/2023 19:59
5805,1154,1063,2/7/2023 18:12
5806,1422,2217,9/5/2023 00:38
5807,698,4606,23/12/2023 04:30
5808,1667,1577,9/11/2023 06:38
5809,2064,1958,1/11/2023 12:41
5810,331,,25/6/2023 04:40
5811,1361,920,4/6/2023 21:01
5812,2186,1349,5/11/2023 15:56
5813,,324,
5814,2177,1466,27/2/2023 03:57
5815,522,1289,21/6/2023 08:33
5816,2261,1749,23/3/2023 07:29
5817,1109,921,22/9/2023 11:14
5818,169,3234,1/11/2023 21:02
5819,318,,20/4/2023 03:37
5820,,3734,10/5/2023 18:45
5821,,3619,16/4/2023 14:08
5822,2185,826,2/9/2023 11:59
5823,904,529,
5824,1221,3141,7/8/2023 11:59
5825,,4458,7/11/2023 08:05
5826,2505,1053,21/5/2023 23:03
5827,,828,21/7/2023 18:17
5828,,2440,4/8/2023 12:04
5829,22,3517,31/10/2023 03:10
5830,2126,4109,13/8/2023 14:34
5831,1327,3249,18/3/2023 03:30
5832,,396,13/9/2023 17:30
5833,1206,3413,28/8/2023 17:09
5834,1218,4413,15/1/2023 19:44
5835,2842,2020,4/11/2023 18:21
5836,998,4959,8/9/2023 22:58
5837,446,3290,5/5/2023 13:24
5838,106,2376,30/12/2023 23:42
5839,,1424,15/10/2023 02:34
5840,1914,3880,30/10/2023 18:30
5841,896,755,30/4/2023 04:07
5842,359,2921,5/4/2023 19:51
5843,1121,590,17/5/2023 14:50
5844,950,2365,
5845,1391,3151,27/3/2023 17:03
5846,2755,4225,14/8/2023 08:24
5847,144,1544,18/3/2023 14:55
5848,1925,4515,5/12/2023 19:08
5849,2198,2363,17/8/2023 20:19
5850,,1678,27/9/2023 04:12
5851,2612,1819,27/8/2023 12:54
5852,,970,6/3/2023 04:04
5853,2548,2354,15/1/2023 20:01
5854,1237,533,13/2/2023 01:04
5855,1935,1095,10/8/2023 11:44
5856,1106,1564,4/8/2023 16:49
5857,2827,647,20/1/2023 13:19
5858,2408,1127,10/4/2023 10:07
5859,701,3770,27/10/2023 08:47
5860,2923,4117,13/9/2023 05:32
5861,585,4395,11/6/2023 07:38
5862,279,2686,30/6/2023 17:42
5863,1954,1941,3/7/2023 13:49
5864,2746,4600,20/9/2023 01:18
5865,2425,4026,7/10/2023 22:28
5866,980,,16/7/2023 17:39
5867,730,135,5/8/2023 20:39
5868,473,666,16/6/2023 21:21
5869,1118,973,17/4/2023 13:23
5870,2755,393,6/9/2023 02:28
5871,1114,2064,18/9/2023 20:39
5872,2706,559,15/8/2023 22:25
5873,2452,1456,
5874,301,636,19/9/2023 17:57
5875,1056,979,15/3/2023 07:09
5876,1512,365,20/12/2023 19:00
5877,843,378,21/11/2023 09:59
5878,,822,28/3/2023 17:01
5879,1378,888,15/1/2023 23:08
5880,1787,977,6/10/2023 23:36
5881,2776,4890,6/11/2023 20:12
5882,2204,,7/10/2023 07:16
5883,503,1106,10/11/2023 20:30
5884,773,1065,
5885,503,,19/7/2023 01:55
5886,723,3224,10/6/2023 04:27
5887,2174,4914,25/7/2023 02:55
5888,1170,4351,11/10/2023 06:11
5889,,,1/9/2023 22:29
5890,780,4365,7/12/2023 03:25
5891,1946,4126,18/9/2023 12:21
5892,1945,3987,12/11/2023 03:26
5893,1824,450,1/7/2023 22:39
5894,1830,4123,16/8/2023 18:09
5895,2859,1600,19/2/2023 08:23
5896,625,4574,21/2/2023 21:15
,297,1844,3/2/2023 00:01
5898,1247,559,15/7/2023 18:33
5899,1354,279,22/1/2023 14:05
5900,,3272,31/7/2023 05:51
5901,1596,,21/12/2023 23:52
5902,490,1594,25/8/2023 16:51
5903,2656,1653,13/6/2023 10:11
5904,1138,795,28/4/2023 19:33
5905,680,255,15/4/2023 14:06
5906,491,3015,14/4/2023 20:31
5907,1407,4893,2/2/2023 20:03
5908,2313,2556,24/2/2023 06:44
5909,887,2633,5/4/2023 13:09
5910,1113,3015,19/5/2023 22:24
5911,2476,2575,10/1/2023 18:05
,404,946,1/1/2023 00:00
5913,209,4448,6/10/2023 06:34
5914,1052,867,17/7/2023 06:58
,2497,4519,9/7/2023 20:38
5916,2973,161,26/2/2023 21:20
5917,1784,2478,18/6/2023 18:56
5918,2797,4025,3/4/2023 03:59
5919,2979,4698,18/9/2023 12:18
5920,2201,1953,13/4/2023 02:51
5921,2661,4703,15/2/2023 15:12
5922,,698,1/8/2023 09:16
5923,1299,1383,15/1/2023 15:48
5924,1774,4931,10/12/2023 19:10
5925,1967,1950,31/3/2023 00:41
5926,2390,602,27/12/2023 07:57
5927,2126,985,27/4/2023 02:34
5928,126,1282,11/5/2023 08:27
5929,2725,4463,11/1/2023 23:04
5930,251,,31/12/2023 03:50
5931,,4269,12/8/2023 23:24
5932,2642,4683,15/8/2023 04:46
5933,2138,959,29/8/2023 06:23
5934,,1878,20/3/2023 14:04
5935,2854,4398,30/12/2023 23:07
5936,905,1287,14/11/2023 07:01
5937,2670,1403,13/2/2023 01:39
5938,2244,2734,16/7/2023 19:12
5939,964,4639,6/2/2023 15:39
5940,1082,546,2/9/2023 21:49
5941,929,826,11/2/2023 01:55
5942,1507,4601,17/12/2023 18:32
5943,2304,4360,7/5/2023 15:58
5944,1716,4126,10/7/2023 10:14
5945,2157,2320,19/11/2023 22:13
5946,2976,3207,
5947,1199,2861,25/12/2023 13:59
5948,2457,4287,3/12/2023 23:57
5949,614,331,1/12/2023 12:36
5950,541,,17/9/2023 18:30
5951,754,2302,30/7/2023 19:07
5952,,397,12/3/2023 15:21
5953,281,1660,1/4/2023 14:01
5954,155,300,16/4/2023 02:19
5955,1979,3926,10/7/2023 01:03
5956,,2116,29/4/2023 18:45
5957,346,4082,1/9/2023 12:55
5958,334,4244,8/1/2023 13:46
5959,318,113,31/8/2023 21:40
5960,1767,3735,13/12/2023 11:05
5961,2869,3317,29/12/2023 20:56
5962,359,,21/7/2023 01:22
5963,930,353,29/4/2023 08:44
5964,1721,3327,11/11/2023 03:44
5965,762,1250,7/9/2023 00:09
5966,2005,427,10/4/2023 04:48
5967,206,4044,10/6/2023 11:21
5968,268,2326,
5969,2292,4898,2/1/2023 06:18
5970,,,
,994,1312,2/6/2023 10:15
5972,,385,19/7/2023 18:43
5973,136,,23/12/2023 02:45
5974,,1384,21/9/2023 09:42
5975,,,
5976,1252,1798,30/10/2023 00:45
5977,2183,1700,4/1/2023 03:05
5978,2648,2158,15/8/2023 17:32
5979,2682,4971,25/9/2023 01:46
5980,1212,330,
5981,1241,604,
5982,1270,1817,
5983,2711,,24/1/2023 18:37
5984,668,1149,21/7/2023 02:27
5985,36,3234,23/4/2023 17:38
5986,114,3304,8/2/2023 20:51
5987,2259,3460,20/10/2023 21:13
5988,2045,3012,18/5/2023 21:57
5989,,3949,
5990,2926,2067,14/11/2023 02:18
5991,800,493,2/4/2023 17:20
5992,2696,1024,19/5/2023 05:51
5993,93,2763,29/10/2023 20:05
5994,650,389,
5995,1510,3693,27/6/2023 01:22
5996,2455,4008,17/5/2023 18:14
5997,435,3599,18/12/2023 00:38
5998,2087,1712,7/4/2023 23:37
5999,,2618,20/11/2023 16:43
6000,2015,3052,27/11/2023 21:04
6001,2470,4359,24/11/2023 23:04
6002,516,1475,23/7/2023 12:52
6003,779,,
6004,1300,3233,10/3/2023 07:43
6005,937,2071,2/4/2023 03:05
6006,,1949,
6007,648,4591,8/8/2023 04:35
6008,1021,4925,19/3/2023 02:22
6009,1455,2364,2/4/2023 01:58
6010,,450,20/5/2023 19:02
6011,1318,4086,17/12/2023 18:35
6012,1426,780,8/9/2023 11:32
6013,2883,1462,7/9/2023 11:03
6014,2923,2413,22/11/2023 22:25
6015,671,4676,20/10/2023 09:58
6016,1548,2358,19/8/2023 16:24
6017,751,3314,19/12/2023 08:29
6018,,4662,26/5/2023 08:21
6019,1471,1308,
6020,2310,3022,26/5/2023 13:56
6021,2702,204,7/5/2023 20:47
6022,2072,3650,13/6/2023 14:49
6023,1715,1618,16/9/2023 07:00
6024,663,1866,16/11/2023 21:55
6025,2101,3715,23/1/2023 05:49
6026,818,3447,
6027,243,2047,15/4/2023 05:53
6028,132,3061,26/10/2023 18:06
6029,1474,,11/10/2023 05:49
6030,477,,13/4/2023 14:31
6031,274,1912,18/12/2023 17:01
6032,,2167,4/8/2023 15:00
6033,1705,2982,21/4/2023 03:59
6034,1069,3921,30/11/2023 10:35
6035,1810,2855,7/6/2023 17:09
6036,2718,4755,14/12/2023 23:08
6037,2752,2095,17/10/2023 11:46
6038,1932,3127,11/3/2023 20:34
6039,1162,1724,19/10/2023 14:12
6040,,419,14/5/2023 05:43
6041,560,1560,18/10/2023 19:53
6042,931,,14/9/2023 17:48
6043,1538,1284,7/12/2023 04:59
6044,1183,,3/9/2023 20:02
6045,522,126,
6046,1460,1301,28/4/2023 06:14
6047,939,2941,12/6/2023 02:38
6048,1788,2385,11/6/2023 14:33
6049,2959,395,4/1/2023 07:08
6050,1126,,
6051,2396,3298,2/2/2023 11:32
6052,1375,3689,
6053,,553,2/3/2023 00:37
6054,1706,3233,13/6/2023 08:07
6055,465,3077,
6056,2834,4147,14/1/2023 21:54
6057,1763,3670,8/2/2023 23:49
6058,1041,4251,2/10/2023 03:12
6059,417,,11/7/2023 00:55
6060,1567,2676,30/8/2023 04:52
6061,144,911,29/12/2023 14:16
6062,2741,1887,14/8/2023 17:12
6063,473,949,27/12/2023 03:18
6064,1699,2473,16/9/2023 04:23
6065,,1076,19/11/2023 03:18
6066,694,333,24/10/2023 11:14
6067,1776,2201,15/9/2023 16:30
6068,266,1512,7/10/2023 14:49
6069,1139,3028,26/5/2023 21:07
6070,1999,2350,4/4/2023 04:29
6071,836,3413,1/9/2023 22:18
6072,1603,1001,4/6/2023 04:09
6073,2689,4878,27/5/2023 06:47
6074,2074,,31/8/2023 21:08
6075,1875,3958,14/12/2023 13:53
6076,2335,3650,9/10/2023 07:43
6077,2415,,14/12/2023 04:42
6078,936,606,10/12/2023 14:17
6079,,4844,11/6/2023 13:12
6080,2561,602,3/4/2023 17:15
6081,2292,2990,3/3/2023 02:13
6082,2385,2144,22/1/2023 03:33
6083,426,1549,15/1/2023 20:13
6084,177,3125,19/7/2023 11:54
6085,1680,4873,7/9/2023 10:17
6086,,,30/11/2023 11:14
6087,1544,4849,16/1/2023 18:09
6088,2447,,30/8/2023 04:52
6089,2051,3834,12/7/2023 20:16
6090,1603,2388,26/11/2023 11:11
6091,1296,2927,1/1/2023 16:44
6092,1721,1497,1/2/2023 07:23
6093,1924,2226,12/7/2023 14:20
6094,950,2601,
6095,110,41,26/3/2023 02:45
6096,1717,729,18/1/2023 19:52
6097,423,441,26/2/2023 17:50
6098,1155,1229,2/4/2023 19:52
6099,485,933,29/1/2023 05:46
6100,2318,4696,10/4/2023 17:22
6101,475,2886,17/10/2023 09:44
6102,1356,927,
6103,211,731,4/3/2023 21:07
6104,452,4314,5/10/2023 09:27
6105,755,490,24/1/2023 09:29
6106,2581,4426,16/2/2023 02:56
6107,1051,327,21/10/2023 08:40
6108,2816,1824,
6109,,1621,9/2/2023 13:36
6110,771,134,21/8/2023 02:39
6111,,1452,1/8/2023 10:12
6112,2175,,2/11/2023 04:12
6113,,4042,25/1/2023 00:02
6114,1941,3146,28/3/2023 06:39
6115,2208,3699,
6116,831,4936,25/6/2023 23:25
6117,918,3403,10/10/2023 20:15
6118,2411,4337,9/2/2023 19:53
6119,1689,580,30/4/2023 11:40
6120,2274,2089,10/1/2023 10:42
6121,2041,476,22/8/2023 10:56
6122,,592,9/6/2023 08:56
6123,2915,222,13/5/2023 07:16
6124,2389,1164,26/6/2023 12:01
6125,2812,1381,2/1/2023 04:40
6126,497,3350,10/12/2023 00:10
6127,379,4383,5/2/2023 09:21
6128,2056,286,5/4/2023 01:36
6129,323,1175,2/7/2023 14:45
6130,1886,602,30/12/2023 04:06
6131,1758,4584,14/12/2023 21:59
6132,800,1413,26/4/2023 05:03
6133,2990,4845,24/11/2023 15:26
6134,1724,2834,7/2/2023 19:03
6135,471,3211,24/6/2023 06:58
6136,1956,604,25/10/2023 11:01
6137,576,2146,1/8/2023 23:38
,875,444,13/10/2023 20:31
6139,398,1477,11/4/2023 08:16
6140,495,2397,8/11/2023 16:51
6141,1871,1030,4/1/2023 19:10
6142,1368,1843,26/7/2023 01:19
6143,2410,400,10/5/2023 15:06
6144,1232,2237,24/3/2023 21:05
6145,1637,4800,10/3/2023 17:20
6146,1977,3348,23/3/2023 03:07
6147,227,2645,9/9/2023 03:32
6148,2541,2253,4/12/2023 18:32
6149,2643,1478,2/4/2023 03:07
6150,511,4586,7/9/2023 07:43
,,1911,7/9/2023 18:38
6152,2957,,
6153,2120,4268,19/2/2023 20:21
6154,,3097,
6155,1295,1644,22/12/2023 03:49
6156,2267,1833,
6157,1733,472,11/5/2023 10:06
6158,768,4808,4/1/2023 14:07
6159,482,89,12/1/2023 23:08
6160,,4208,7/1/2023 20:49
6161,1940,936,
6162,1370,1601,2/7/2023 13:01
6163,222,4851,13/1/2023 00:49
6164,1039,1857,25/5/2023 18:34
6165,2232,4192,9/5/2023 08:34
6166,1068,4067,1/11/2023 21:21
6167,53,4481,10/7/2023 23:14
6168,161,684,14/10/2023 05:59
6169,144,2619,19/9/2023 01:25
6170,2116,4400,7/11/2023 02:20
6171,1339,2411,26/1/2023 06:39
6172,1691,252,14/6/2023 03:04
6173,1269,2699,3/11/2023 05:40
6174,1990,1947,
6175,2018,4454,22/9/2023 07:26
6176,2497,4796,8/11/2023 01:11
6177,2323,858,12/5/2023 22:25
6178,2186,4365,30/7/2023 21:00
6179,1830,1252,8/1/2023 08:15
6180,2400,1590,20/7/2023 04:09
6181,915,4430,5/4/2023 08:19
,2351,4491,9/10/2023 18:06
6183,2229,2389,13/1/2023 15:18
6184,1419,4716,4/12/2023 06:55
6185,2134,3505,5/3/2023 05:48
6186,1871,1957,20/4/2023 10:55
6187,2609,180,16/8/2023 09:19
6188,,388,5/6/2023 13:48
6189,2803,758,23/7/2023 00:19
6190,1727,3756,27/2/2023 02:36
6191,1045,3738,4/9/2023 09:28
6192,106,2612,19/8/2023 03:28
6193,2599,218,16/6/2023 15:37
6194,92,862,24/7/2023 01:36
6195,1893,,18/6/2023 07:42
6196,64,1576,
6197,2403,691,
6198,256,87,20/1/2023 23:32
6199,621,1330,15/10/2023 10:40
6200,2954,1874,1/6/2023 18:16
6201,2895,3237,11/5/2023 06:29
6202,1227,3196,25/8/2023 20:57
6203,2896,4167,5/10/2023 09:54
6204,379,2259,17/8/2023 10:32
6205,675,3940,4/1/2023 10:12
6206,979,3599,27/9/2023 02:04
6207,,724,16/8/2023 10:15
6208,1183,2859,28/4/2023 06:51
6209,2421,4865,6/7/2023 05:33
6210,1952,196,18/2/2023 07:59
6211,157,801,1/11/2023 17:34
6212,1965,3181,12/12/2023 03:35
6213,2994,694,22/9/2023 18:39
6214,2454,165,16/2/2023 15:31
6215,284,2836,3/4/2023 10:52
6216,1097,502,
6217,536,4335,
6218,310,4934,7/2/2023 07:31
6219,363,,7/6/2023 19:33
6220,1104,4756,27/5/2023 22:24
6221,1780,547,10/11/2023 14:40
6222,2044,967,21/6/2023 20:03
6223,1675,2785,9/11/2023 21:44
6224,1211,2462,
6225,894,870,
6226,2815,2659,26/7/2023 03:04
6227,1447,3568,7/10/2023 22:37
6228,615,4931,
6229,1877,566,18/10/2023 11:17
6230,1556,2210,11/12/2023 06:21
6231,775,4809,8/6/2023 21:06
6232,1687,4503,20/5/2023 12:40
6233,2141,2770,12/9/2023 09:07
6234,363,699,27/4/2023 18:14
6235,1151,2341,23/7/2023 18:34
6236,394,888,5/9/2023 01:11
6237,1386,3817,23/10/2023 22:19
6238,2201,2336,7/2/2023 17:57
6239,2605,2645,10/4/2023 09:09
6240,1768,2840,20/3/2023 00:29
6241,1087,3580,6/10/2023 01:23
6242,283,2859,16/10/2023 11:21
6243,701,2951,
6244,2801,2027,28/1/2023 22:39
6245,,,28/8/2023 16:04
6246,2355,3540,1/12/2023 01:37
