Id_Cancion ,Id_Artista,Id_Genero,NombreCancion,FechaLanzamiento
3128,1483,13,Im Nin'Alu,27/4/2008
3129,1484,2,Yummy Yummy Yummy,20/9/2017
3130,1484,15,Chewy Chewy,8/3/2006
3131,1485,,Love Rollercoaster,31/1/2014
3132,1485,14,Fire,31/1/2001
3133,1486,11,Good Morning Starshine,30/7/2023
3134,1486,,Jean,
3135,1487,19,(Let's Get) Physical,5/7/2005
3136,1487,5,Hopelessly Devoted to You,4/4/2022
3137,1487,14,Magic,22/2/2015
3138,1487,10,I Honestly Love You,23/2/2005
3139,1487,15,Have You never Been Mellow?,15/1/2013
3140,1487,15,A Little More Love,
3141,1487,20,Heart Attack,24/4/2020
3142,1487,4,If Not For You,20/2/2011
3143,1487,6,If You Love Me (Let Me Know),8/9/2010
3144,1488,8,Xanadu,12/12/2015
3145,1489,,How Bizarre,26/10/2015
3146,1490,2,What Makes You Beautiful,23/8/2019
3147,1490,,Live While We're Young,3/9/2011
3148,1490,11,Story of My Life,19/8/2019
3149,1491,5,All The Right Moves,18/2/2005
3150,1491,3,Secrets,4/8/2014
3151,1491,17,Stop & Stare,9/2/2000
3152,1492,8,Live Is Life,4/10/2001
3153,1493,13,The Rain,18/11/2023
3154,1494,5,Maid of Orleans (The Waltz Joan of Arc),14/11/2006
3155,1494,2,If You Leave,7/1/2019
3156,1494,13,Enola Gay,27/3/2018
3157,1495,7,Tiger Rag,26/3/2021
3158,1496,4,(Sittin' On) the Dock of the Bay,
3159,1497,18,All Or Nothing,20/3/2006
3160,1498,2,Hands Up (Give Me Your Heart),
3161,1498,,DISCO,10/7/2013
3162,1499,11,Hey Ya!,4/4/2015
3163,1499,,Ms Jackson,25/7/2022
3164,1499,1,The Way You Move,13/4/2011
3165,1499,13,Roses,22/10/2012
3166,1500,12,Aicha,1/10/2005
3167,1501,3,Fireflies,1/4/2001
3168,1502,11,Good Time,19/7/2018
3169,1503,18,Jackie Blue,23/5/2006
3170,1504,20,Dragostea Din Tei,9/5/2018
3171,1505,3,Dreamer,27/9/2000
3172,1506,9,Been Around the World,18/11/2011
3173,1507,18,I'll Be Missing You,7/9/2022
3174,1508,15,Come With Me,3/3/2012
3175,1509,12,Can't Nobody Hold Me Down,2/10/2002
3176,1510,15,Come to Me,6/8/2011
3177,1511,2,Satisfy You,4/4/2000
3178,1512,16,I Need a Girl (Part 1),
3179,1513,,Are You Ready?,5/5/2001
3180,1514,8,I Write Sins Not Tragedies,4/3/2009
3181,1515,12,Mundian to Bach Ke,25/11/2017
3182,1516,7,The Night Chicago Died,12/8/2020
3183,1516,5,"Billy, Don't Be a Hero",14/11/2023
3184,1517,20,Cherish,5/7/2007
3185,1518,9,Misery Business,25/5/2021
3186,1518,11,The Only Exception,21/4/2017
3187,1519,2,Stars Are Blind,27/2/2013
3188,1520,3,Flash Light,2/8/2013
3189,1521,4,Let Her Go,14/2/2016
3190,1522,13,Love is a Battlefield,18/3/2023
3191,1522,1,We Belong,27/12/2000
3192,1523,4,Speedy Gonzales,4/1/2014
3193,1523,14,Love Letters in the Sand,10/10/2019
3194,1523,20,April Love,10/12/2005
3195,1523,,I'll Be Home,1/9/2004
3196,1523,20,Don't Forbid Me,25/2/2003
3197,1523,4,Moody River,14/4/2015
3198,1523,3,Johnny Will,29/9/2001
3199,1523,6,Ain't That a Shame,2/5/2007
3200,1523,20,I Almost Lost My Mind,
3201,1523,8,Friendly Persuasion,24/12/2009
3202,1524,2,Born to Be Alive,2/11/2015
3203,1525,5,She's Like the Wind,30/3/2012
3204,1526,3,Crazy,29/2/2004
3205,1526,12,I Fall to Pieces,
3206,1527,20,I Want to Be a Cowboy's Sweetheart,6/9/2013
3207,1528,2,"Baby, Come to Me",19/1/2021
3208,1529,14,Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?),4/10/2015
3209,1530,3,On My Own,2/6/2019
3210,1531,18,Tennessee Waltz,
3211,1531,1,How Much is That Doggy in the Window?,6/3/2000
3212,1531,7,I Went to Your Wedding,24/9/2016
3213,1531,6,All My Love,15/7/2017
3214,1531,,Mockingbird Hill,
3215,1532,13,Sometimes Love Just Ain't Enough,6/9/2011
3216,1533,8,Because the Night,19/12/2010
3217,1534,14,Hey Paula,14/3/2021
3218,1535,9,Diana,16/8/2019
3219,1535,13,Lonely Boy,23/8/2010
3220,1535,,Put Your Head On My Shoulder,28/8/2009
3221,1535,14,(You're) Having My Baby,22/6/2014
3222,1535,8,Puppy Love,24/6/2015
3223,1535,4,You Are My Destiny,18/11/2019
3224,1535,12,My Home Town,9/4/2004
3225,1535,14,I Don't Like To Sleep Alone,
3226,1536,18,19,29/6/2010
3227,1537,11,Love Is Blue (L'Amour Est Bleu),13/3/2020
3228,1538,,Another Day,11/8/2009
3229,1538,18,Coming Up,27/8/2009
3230,1538,17,Hope of Deliverance,5/4/2015
3231,1538,3,No More Lonely Nights,17/8/2001
3232,1539,12,Say Say Say,28/8/2021
3233,1539,10,The Girl is Mine,9/6/2021
3234,1540,15,Ebony & Ivory,21/8/2007
3235,1541,10,Indian Reservation (The Lament Of The Cherokee Reservation Indian),
3236,1542,18,Ol' Man River,
3237,1543,19,50 Ways to Leave Your Lover,1/2/2001
3238,1543,3,Mother & Child Reunion,27/6/2008
3239,1543,14,Kodachrome,6/12/2008
3240,1543,7,Graceland,23/3/2009
3241,1543,13,You Can Call Me Al,5/1/2017
3242,1543,4,Slip Slidin' Away,8/8/2016
3243,1544,16,Nevertheless (I'm in Love With You),24/7/2013
3244,1545,,Whispering,
3245,1545,,Three O'Clock in The Morning,
3246,1545,12,Smoke Gets in Your Eyes,7/3/2020
3247,1545,1,Body & Soul,
3248,1545,12,Parade of the Wooden Soldiers,25/3/2004
3249,1545,13,I'll Build a Stairway to Paradise,31/8/2010
3250,1545,2,The Birth of the Blues,29/5/2013
3251,1545,3,Valencia,23/12/2013
3252,1546,17,Every Time You Go Away,9/2/2000
3253,1546,8,Come Back & Stay,20/8/2000
3254,1546,12,Love of the Common People,10/8/2002
3255,1547,1,Rush Rush,23/9/2021
3256,1547,14,Straight Up,23/11/2013
3257,1547,20,Forever Your Girl,8/10/2006
3258,1547,10,Cold Hearted,6/7/2000
3259,1547,12,The Promise Of A New Day,31/12/2012
3260,1548,13,Opposites Attract,9/8/2009
3261,1549,10,Where Have All the Cowboys Gone?,17/10/2014
3262,1550,2,Tonight I Celebrate My Love,6/1/2003
3263,1551,12,Reunited,3/10/2003
3264,1551,2,Shake Your Groove Thing,5/8/2006
3265,1552,3,Last Kiss,22/2/2002
3266,1552,10,Jeremy,15/4/2006
3267,1553,10,Giving You the Benefit,27/9/2013
3268,1554,13,12th Street Rag,3/5/2002
3269,1555,5,Slow Poke,25/5/2012
3270,1556,8,Manana (Is Soon Enough For Me),6/6/2005
3271,1556,17,Fever,18/4/2016
3272,1556,14,Golden Earrings,9/1/2005
3273,1557,8,Lady Bump,
3274,1558,3,Theme From 'A Summer Place',9/9/2009
3275,1558,20,The Song From Moulin Rouge (Where Is Your Heart),14/12/2002
3276,1558,9,Delicado,22/8/2009
3277,1559,15,When a Man Loves a Woman,11/9/2014
3278,1560,1,Cherry Pink & Apple Blossom White,
3279,1560,,Patricia,20/7/2012
3280,1561,6,Don't Let the Stars Get in Your Eyes,17/2/2023
3281,1561,19,Till The End of Time,8/1/2017
3282,1561,9,Prisoner of Love,
3283,1561,14,Wanted,7/1/2020
,1561,15,"Chi-Baba, Chi-Baba (My Bambino Go to Sleep)",19/1/2003
3285,1561,,Some Enchanted Evening,30/5/2007
3286,1561,13,If (They Made Me a King),31/12/2009
3287,1561,2,Papa Loves Mambo,29/10/2009
3288,1561,5,Catch a Falling Star,20/8/2002
3289,1561,5,Hot Diggity (Dog Ziggity Boom),26/12/2007
3290,1561,11,Magic Moments,25/2/2010
3291,1561,5,They Say It's Wonderful,5/11/2001
3292,1561,9,No Other Love,12/10/2023
3293,1561,8,Surrender,14/5/2001
3294,1561,18,Tina Marie,20/9/2001
3295,1561,3,When You Were Sweet Sixteen,13/8/2017
3296,1561,8,Round & Round,
3297,1562,19,'A' You're Adorable (the Alphabet Song),22/8/2008
3298,1563,7,A World Without Love,26/9/2003
,1563,9,Lady Godiva,1/9/2011
3300,1564,19,Mysterious Girl,8/9/2018
3301,1565,8,Young Folks,26/10/2005
3302,1566,13,Glory of Love,9/5/2023
3303,1567,2,The Next Time I Fall,10/5/2006
3304,1568,7,After All,4/9/2010
3305,1569,17,Show Me the Way,4/5/2017
3306,1569,3,"Baby, I Love Your Way",4/6/2007
3307,1569,6,I'm in You,19/2/2007
3308,1570,14,Sledgehammer,14/6/2014
3309,1570,4,Steam,16/4/2023
3310,1570,17,Solsbury Hill,24/4/2011
3311,1571,9,Du,16/10/2004
3312,1572,20,Where Do You Go to My Lovely?,17/7/2017
3313,1573,3,Major Tom (Coming Home),1/2/2018
3314,1574,18,"Leaving, on a Jet Plane",22/6/2008
3315,1574,8,Blowin' in the Wind,12/9/2020
3316,1575,2,Downtown,16/2/2015
3317,1575,5,This is My Song,17/11/2019
3318,1575,8,My Love,10/12/2010
3319,1575,,Chariot (I will follow him),9/6/2018
3320,1576,13,Happy,2/4/2008
3321,1576,17,Frontin',5/9/2017
3322,1577,5,Another Day in Paradise,11/11/2009
3323,1577,11,A Groovy Kind of Love,4/5/2017
3324,1577,19,Against All Odds (Take a Look At Me Now),18/10/2012
3325,1577,4,In the Air Tonight,11/7/2004
3326,1577,6,Two Hearts,11/1/2010
3327,1577,16,One More Night,21/7/2014
3328,1577,9,You Can't Hurry Love,11/7/2000
,1577,3,I Wish it Would Rain Down,19/5/2018
3330,1577,19,You'll Be in My Heart,27/2/2021
3331,1577,1,Sussudio,24/10/2005
3332,1577,17,Something Happened On the Way to Heaven,20/5/2018
3333,1577,12,Both Sides of the Story,19/12/2002
3334,1577,,Do You Remember?,20/11/2006
3335,1577,8,Can't Stop Loving You,22/11/2018
3336,1578,20,Separate Lives,20/6/2004
3337,1579,16,The Thing,26/2/2014
3338,1580,17,Sea of Love,11/4/2021
3339,1581,12,Easy Lover,4/9/2010
3340,1582,3,Magic,
3341,1582,18,January,
3342,1583,,Pinetop's Boogie Woogie,19/12/2016
3343,1584,18,So What,18/1/2007
3344,1584,17,Get the Party Started,13/4/2003
3345,1584,11,Stupid Girls,17/3/2005
3346,1584,11,Don't Let Me Get Me,
3347,1584,7,U & Ur Hand,
3348,1584,3,Who knew,2/5/2020
3349,1584,10,Just Like a Pill,20/3/2003
3350,1584,15,Raise Your Glass,4/6/2010
3351,1584,17,Sober,1/11/2016
3352,1584,6,There U Go,24/1/2021
3353,1584,15,TROUBLE,24/2/2016
3354,1584,6,Family Portrait,27/8/2002
3355,1584,5,Blow Me (One Last Kiss),21/5/2024
3356,1584,10,F**kin' Perfect,8/11/2019
3357,1584,9,Please Don't Leave Me,16/4/2005
3358,1584,10,Try,20/1/2001
3359,1584,12,Most Girls,23/12/2010
3360,1585,5,Just Give Me a Reason,
3361,1586,8,Feel Good Time,30/4/2003
3362,1587,9,Another Brick in the Wall (part 2),27/4/2020
3363,1587,2,Money,26/1/2023
3364,1587,,Wish You Were Here,18/1/2013
3365,1588,10,Gimme Dat Ding,28/11/2013
3366,1589,19,I Know You Want Me (calle Ocho),23/3/2002
3367,1589,2,Hotel Room Service,7/1/2024
3368,1590,14,Timber,4/7/2013
3369,1591,,Give Me Everything,13/12/2005
3370,1592,16,Hey There Delilah,23/6/2014
3371,1593,18,Ca Plane Pour Moi,24/1/2014
3372,1594,7,Baby Come Back,22/3/2003
3373,1595,5,Set Adrift On a Memory of Bliss,13/4/2014
3374,1595,2,Looking Through Patient Eyes,26/11/2001
3375,1595,8,I'd Die Without You,
3376,1596,11,Youth of the Nation,12/3/2000
3377,1597,3,Unskinny Bop,20/7/2009
3378,1597,13,Every Rose Has It's Thorn,26/10/2005
3379,1598,4,Mammy Blue,7/6/2011
3380,1599,8,Which Way You Goin' Billy?,16/5/2006
3381,1600,7,Some Like it Hot,21/2/2020
3382,1601,6,Ghetto Supastar (That is What You Are),14/3/2022
3383,1602,10,When Doves Cry,17/1/2023
3384,1602,6,The Most Beautiful Girl in the World,3/10/2008
3385,1602,4,Batdance,9/11/2009
3386,1602,15,Kiss,20/6/2019
3387,1602,16,Purple Rain,4/7/2014
3388,1602,13,Cream,19/2/2015
3389,1602,14,1999,11/1/2007
3390,1602,8,Thieves in the Temple,4/2/2011
3391,1602,3,Let's Go Crazy,29/4/2010
3392,1602,9,Letitgo,
3393,1602,14,Sign O' the Times,14/5/2012
3394,1602,3,Raspberry Beret,9/6/2010
,1602,13,7,19/4/2022
3396,1602,17,Get Off,30/6/2014
3397,1602,,U Got the Look,27/10/2014
3398,1602,,Alphabet Street,20/11/2023
3399,1602,2,Little Red Corvette,12/9/2008
3400,1602,3,Sexy MF,28/7/2012
3401,1602,20,Diamonds & Pearls,14/9/2007
3402,1602,15,My Name is Prince,8/12/2001
3403,1602,,Partyman,
3404,1603,11,A Whiter Shade of Pale,27/1/2000
3405,1603,5,Homburg,7/2/2005
3406,1604,17,Funkytown,11/3/2015
3407,1605,4,Gangnam Style,23/8/2008
3408,1606,13,Blurry,24/1/2006
3409,1607,15,Mississippi,12/8/2000
3410,1608,14,C'Mon Ride the Train,27/7/2020
3411,1609,2,Harden My Heart,29/2/2000
3412,1610,18,Bohemian Rhapsody,18/7/2013
3413,1610,2,Another One Bites the Dust,27/10/2002
3414,1610,1,Crazy Little Thing Called Love,20/10/2009
3415,1610,13,We Are the Champions,27/8/2016
3416,1610,,Radio Ga Ga,6/8/2001
3417,1610,11,We Will Rock You,15/6/2018
3418,1610,,I Want to Break Free,16/10/2017
3419,1610,20,Killer Queen,14/3/2020
3420,1610,6,Heaven For Everyone,13/6/2005
3421,1610,11,Somebody to Love,9/5/2012
3422,1610,10,Innuendo,13/2/2017
3423,1610,8,Bohemian Rhapsody (1991),
3424,1610,6,Body Language,28/9/2004
3425,1610,14,Bicycle Race,11/9/2014
3426,1610,2,I Want it All,
3427,1610,6,The Show Must Go On,10/7/2000
3428,1611,,Under Pressure,30/1/2003
3429,1612,13,Silent Lucidity,27/12/2016
3430,1613,9,96 Tears,15/3/2013
3431,1614,18,I Believe I Can Fly,5/5/2024
3432,1614,,Ignition,
3433,1614,14,If I Could Turn Back the Hands of Time,14/5/2008
3434,1614,19,Bump N' Grind,26/6/2004
3435,1614,6,Gotham City,5/9/2001
3436,1614,2,The World's Greatest,30/12/2004
3437,1615,19,Some Girls,23/5/2010
3438,1615,10,Lay Your Love on Me,18/3/2016
3439,1616,20,Creep,1/6/2018
3440,1616,2,There There,24/1/2022
3441,1616,18,Karma Police,13/5/2010
3442,1616,5,Paranoid Android,14/1/2010
3443,1616,20,Fake Plastic Trees,
3444,1616,9,High & Dry,9/10/2002
3445,1617,7,Sensitivity,9/6/2004
3446,1618,2,Black Betty,20/7/2016
3447,1619,7,The 'in' Crowd,5/9/2002
3448,1620,1,Short People,7/6/2012
3449,1621,13,Just When I Needed You Most,
3450,1622,9,Sympathy,22/2/2018
3451,1623,15,Get Ready,27/2/2012
3452,1624,11,In the Shadows,
3453,1625,20,Dragnet,13/6/2004
3454,1626,5,I Can't Stop Loving You,9/9/2000
3455,1626,8,What'd I Say,28/11/2007
3456,1626,1,"Hit the Road, Jack",23/3/2015
3457,1626,9,Georgia On My Mind,
3458,1626,11,Busted,24/7/2004
3459,1627,18,Somewhere My Love,6/3/2023
3460,1628,17,Sexy Can I,11/9/2013
3461,1629,2,Linda,14/2/2006
3462,1629,14,The Very Thought of You,27/10/2007
3463,1629,12,Isle of Capri,30/12/2005
3464,1630,10,Ghostbusters,7/2/2009
3465,1630,12,The Other Woman,1/9/2017
3466,1631,18,A Woman Needs Love (Just Like You Do),16/1/2015
3467,1632,4,Tell Laura I Love Her,22/5/2014
3468,1633,,Everything is Beautiful,26/10/2019
3469,1633,,The Streak,24/2/2002
3470,1634,11,Special Lady,25/9/2017
3471,1635,10,Jack & Jill,8/4/2019
3472,1636,7,Take a Letter Maria,20/4/2005
3473,1637,13,Send Me an Angel,11/4/2008
3474,1638,4,Chattanoogie Shoe-Shine Boy,10/11/2019
3475,1639,5,Under the Bridge,23/2/2002
3476,1639,11,Dani California,21/12/2008
3477,1639,,By the Way,25/11/2015
3478,1639,12,Scar Tissue,10/6/2016
3479,1639,13,"Snow, Hey Oh",29/10/2017
3480,1639,16,Tell Me Baby,18/6/2002
3481,1639,2,Californication,4/8/2015
3482,1639,4,Otherside,20/12/2019
3483,1639,10,The Zephyr Song,21/3/2013
3484,1640,20,Witch Queen of New Orleans,
3485,1640,12,Come & Get Your Love,8/4/2021
3486,1641,12,Cotton Eye Joe,31/8/2000
3487,1641,16,Old Pop in an Oak,
3488,1642,,I Like to Move It,6/11/2001
3489,1643,19,A Whole New World (Aladdin's Theme),19/3/2015
3490,1644,14,Losing My Religion,29/5/2019
3491,1644,,Everybody Hurts,8/2/2010
3492,1644,2,Shiny Happy People,25/1/2010
3493,1644,11,Imitation of Life,20/3/2007
3494,1644,5,Drive,
3495,1644,11,Man On the Moon,3/11/2009
3496,1644,18,"What's the Frequency, Kenneth?",11/11/2013
3497,1644,19,Bang & Blame,27/10/2004
3498,1644,2,Bad Day,4/12/2017
3499,1644,14,Leaving New York,12/12/2017
3500,1645,18,Save Your Love,30/6/2009
3501,1646,13,Keep On Loving You,24/11/2004
3502,1646,12,Can't Fight This Feeling,18/7/2004
3503,1646,,Take it On the Run,26/7/2013
3504,1647,10,Theme from 'SWAT',
3505,1648,20,MacArthur Park,18/3/2020
3506,1649,2,Right Here Waiting,23/6/2003
3507,1649,,Hazard,3/1/2009
3508,1649,17,Now & Forever,31/12/2004
3509,1649,4,Angelia,
3510,1649,6,Satisfied,1/1/2013
3511,1649,14,Endless Summer Nights,22/8/2021
3512,1650,10,Reality,2/5/2024
3513,1651,14,Never Gonna Give You Up,11/3/2008
3514,1651,9,Together Forever,5/12/2012
3515,1651,20,She Wants to Dance With Me,1/8/2022
3516,1651,,Cry For Help,30/4/2015
3517,1651,11,Whenever You Need Somebody,25/2/2007
3518,1652,3,Disco Duck,19/6/2016
3519,1653,,Super Freak,
3520,1654,17,Jessie's Girl,27/8/2016
3521,1655,7,Chuck E's in Love,
3522,1656,17,Livin' La Vida Loca,9/5/2000
3523,1656,,La Copa De La Vida,5/1/2016
3524,1656,13,(Un Dos Tres) Maria,1/11/2014
3525,1656,3,She Bangs,16/4/2021
3526,1656,,She's All I Ever Had,15/2/2010
3527,1657,14,Nobody Wants to Be Lonely,24/8/2007
3528,1658,,Hello Mary Lou,
3529,1658,5,Travellin' Man,26/12/2000
3530,1658,7,Garden Party,24/11/2020
3531,1658,14,Poor Little Fool,14/12/2013
3532,1658,3,Stood Up,15/8/2023
3533,1659,14,Vamos a la playa,22/8/2023
3534,1660,6,I'm Too Sexy,18/11/2009
3535,1660,3,Don't Talk Just Kiss,29/10/2005
3536,1660,12,Deeply Dippy,10/9/2018
3537,1661,1,Don't Stop the Music,8/2/2005
3538,1661,20,Only girl (in the world),17/6/2003
3539,1661,20,Disturbia,11/12/2008
3540,1661,4,SOS (Rescue Me),22/12/2014
3541,1661,15,Take a Bow,9/6/2012
3542,1661,18,Pon De Replay,20/1/2024
3543,1661,8,Diamonds,20/4/2009
3544,1661,14,Rude boy,27/8/2004
3545,1661,16,Unfaithful,8/3/2022
3546,1661,15,What's My Name?,17/3/2010
3547,1661,,Hate That I Love You,
3548,1661,16,S&M,17/5/2023
3549,1661,16,Shut Up & Drive,
3550,1661,20,Where Have You Been?,3/10/2004
3551,1661,5,Russian Roulette,
3552,1661,,If It's Lovin' That You Want,
3553,1662,10,We Found Love,
3554,1663,19,Umbrella,8/9/2001
3555,1664,4,Stay,8/4/2012
3556,1665,13,Photograph,17/3/2007
3557,1665,7,It Don't Come Easy,
3558,1665,3,"You're Sixteen, You're Beautiful (And You're Mine)",3/5/2015
3559,1665,10,Back Off Boogaloo,15/9/2003
3560,1665,11,No No Song,24/7/2006
3561,1666,18,We're All Alone,27/12/2004
3562,1666,11,(Your Love Keeps Lifting Me) Higher & Higher,26/11/2017
3563,1667,2,How We Do (Party),28/12/2005
3564,1668,7,The Best Disco in Town,5/10/2021
3565,1669,4,Donna,24/4/2003
3566,1669,10,La Bamba,15/1/2011
3567,1670,14,Lonely No More,2/6/2023
3568,1671,20,Smooth,28/7/2018
3569,1672,17,C'est La Vie,29/11/2007
3570,1673,,Rock DJ,21/5/2004
3571,1673,5,Feel,7/2/2004
3572,1673,13,Angels,31/1/2001
3573,1673,8,Millennium,30/8/2011
3574,1673,5,Trippin',29/12/2018
3575,1673,4,Radio,26/8/2013
3576,1673,,Eternity,23/6/2007
3577,1673,17,Rudebox,11/11/2015
3578,1674,3,Somethin' Stupid,25/10/2009
3579,1675,5,Sad Eyes,4/6/2005
3580,1675,19,The Lion Sleeps Tonight,30/6/2021
3581,1676,19,Cross Road Blues,17/11/2002
,1677,6,Children,9/6/2022
3583,1677,6,One & One,6/12/2017
3584,1678,11,Addicted to Love,7/10/2005
3585,1678,3,Simply Irresistible,28/4/2014
3586,1678,7,Johnny & Mary,28/9/2021
3587,1678,14,Bad Case of Loving You,23/5/2001
3588,1679,13,I'll Be Your Baby Tonight,13/3/2009
3589,1680,,Killing Me Softly With His Song,31/12/2016
3590,1680,2,The First Time Ever I Saw Your Face,8/1/2016
3591,1680,1,Feel Like Making Love,2/6/2019
3592,1681,15,The Closer I Get To You,
3593,1681,3,Where is the Love?,6/8/2018
3594,1682,,First Time,26/3/2000
3595,1683,11,Saved By the Bell,9/2/2003
3596,1683,,Juliet,13/3/2010
3597,1684,11,Show Me Love,18/8/2013
3598,1685,3,Blurred Lines,26/8/2010
3599,1686,3,Show Me Love,20/11/2010
3600,1686,11,Do You Know (What It Takes),11/8/2012
,1687,7,Marina,
3602,1688,6,Somebody's Watching Me,12/11/2003
3603,1689,12,Tired of Toein' The Line,1/9/2004
3604,1690,10,Maggie May,1/1/2018
3605,1690,4,Do Ya Think I'm Sexy?,23/7/2021
3606,1690,,Tonight's the Night (Gonna Be Alright),7/10/2006
3607,1690,9,Baby Jane,5/8/2015
3608,1690,10,Sailing,11/11/2007
3609,1690,9,Rhythm of My Heart,20/1/2003
3610,1690,1,You're in My Heart (The Final Acclaim),25/3/2010
3611,1690,3,Have I Told You Lately,
3612,1690,19,Passion,
3613,1690,17,Young Turks,15/3/2003
3614,1690,17,Downtown Train,9/10/2021
3615,1690,13,Tonight I'm Yours (Don't Hurt Me),19/11/2017
3616,1690,,The Motown Song,18/3/2003
3617,1690,7,Reason to Believe,13/4/2016
3618,1690,2,You Wear it Well,19/4/2005
3619,1691,9,King of the Road,30/11/2001
3620,1692,11,The Last Farewell,1/4/2012
3621,1693,15,Autumn Leaves (Les Feuilles Mortes),10/5/2007
3622,1694,16,When You Say Nothing At All,22/4/2015
3623,1694,9,If Tomorrow Never Comes,
3624,1694,19,Life is a Rollercoaster,27/11/2006
3625,1695,16,No Other Love,8/7/2011
3626,1696,7,Car Wash,27/3/2015
3627,1696,14,Love Don't Live Here Anymore,19/10/2015
3628,1697,2,Hey There,25/11/2010
3629,1697,1,This Ole House,28/2/2007
3630,1697,1,Mambo Italiano,8/9/2021
3631,1697,15,Half As Much,21/2/2012
3632,1697,7,Come On-a My House,8/2/2020
3633,1697,11,Botch-a-me (Ba-ba-baciami piccina),24/2/2021
3634,1698,8,It Must Have Been Love,18/3/2017
3635,1698,4,Joyride,25/9/2017
3636,1698,4,The Look,26/5/2006
3637,1698,17,Listen to Your Heart,5/10/2003
3638,1698,,Fading Like a Flower (Every Time You Leave),19/11/2004
3639,1698,8,Dangerous,22/6/2024
3640,1698,8,How Do You Do!,9/3/2014
3641,1698,1,Sleeping in My Car,6/7/2022
3642,1698,19,Dressed For Success,23/4/2003
3643,1698,,Wish I Could Fly,7/7/2004
,1699,12,Love is the Drug,26/11/2015
3645,1699,17,Jealous Guy,
3646,1700,15,Wabash Cannonball,
3647,1701,13,"Oh, Pretty Woman",25/4/2019
3648,1701,13,Only The Lonely (Know The Way I Feel),2/3/2000
3649,1701,,Crying,
3650,1701,16,It's Over,14/5/2019
3651,1701,14,Running Scared,14/6/2019
3652,1701,15,In Dreams,15/10/2016
3653,1701,,Blue Bayou,19/12/2002
3654,1701,15,You Got It,11/10/2008
3655,1701,1,Dream Baby (How Long Must I Dream),10/9/2019
3656,1702,20,Snoopy Vs the Red Baron,21/12/2017
3657,1703,2,Everybody's Free (To Feel Good),26/4/2004
3658,1704,9,Our Day Will Come,26/8/2013
3659,1705,5,Softly Softly,25/3/2019
3660,1706,11,As Time Goes By,5/1/2013
